name,sex,latest_year,latest_rank,latest_count,first_year,total_count,origin_backgrounds,languages,scripts,variants,meaning,age_style_category,historical_significance_score,semantic_summary
Brooklynn,F,2020,262,1156,1975,34085,English,en,Latin,Brooklynn|Brooks|Brooke|Brook|Brooklyn|Brooklee,brook or stream,modern,0.3,"Brooklynn is an English name meaning brook or stream, a nature and surname name family with fresh water imagery and urban-modern polish. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Evangeline,F,2020,263,1156,1881,29091,Greek,en|el,Latin|Greek,Evangeline|Evangelina|Evangelyn|Evangela|Vangie|Eva,good news,classic,0.7,"Evangeline is a Greek name meaning good news, a literary and devotional Greek name with sweeping romantic rhythm. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Camille,F,2020,264,1154,1880,70846,Latin|French,en|la|fr,Latin,Camille|Camilla|Camila|Camellia|Kamille|Camilo,young ceremonial attendant,classic,0.7,"Camille is a Latin and French name meaning young ceremonial attendant, a refined French and Roman name with literary and floral associations. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Jane,F,2020,265,1154,1880,375024,Hebrew|English,en|he,Latin|Hebrew,Jane|Jean|Jeanne|Joan|Gianna|Johanna,god is gracious,classic,0.8,"Jane is a Hebrew and English name meaning god is gracious, a plain-spoken John-family name with literary strength and timeless elegance. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Nicole,F,2020,266,1149,1937,591738,Greek,en|el,Latin|Greek,Nicole|Nicholas|Nicolas|Nikolai|Nico|Nicolás,victory of the people,timeless,0.9,"Nicole is a Greek name meaning victory of the people, a saintly Greek name family associated with bishops, generosity, and global tradition. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Catherine,F,2020,267,1144,1880,664696,Greek,en|el,Latin|Greek,Catherine|Katherine|Kathryn|Caitlin|Catalina|Katrina,pure,classic,0.9,"Catherine is a Greek name meaning pure, a royal and saintly name family with long European history. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Jocelyn,F,2020,268,1138,1900,108766,Germanic|French,en|de|fr,Latin,Jocelyn|Joceline|Josslyn|Joscelin|Joss|Joyce,member of the gauts,classic,0.5,"Jocelyn is a Germanic and French name meaning member of the gauts, a medieval Norman name with soft modern femininity. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Julianna,F,2020,269,1136,1900,47627,Latin,en|la,Latin,Julianna|Julia|Juliet|Juliette|Juliana|Giulia,youthful or downy-bearded,classic,0.8,"Julianna is a Latin name meaning youthful or downy-bearded, a Roman-rooted feminine name with Shakespearean romance and classical grace. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Lena,F,2020,270,1135,1880,140956,Greek|Hebrew|Germanic,en|el|he|de,Latin|Greek|Hebrew,Lena|Leena|Lina|Helena|Magdalena,torch or tender,classic,0.6,"Lena is a Greek, Hebrew, and Germanic name meaning torch or tender, a short international name often drawn from Helena or Magdalena. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Lucille,F,2020,271,1130,1880,227445,Latin,en|la,Latin,Lucille|Lucia|Lucy|Luciana|Lucie|Lucía,light,timeless,0.8,"Lucille is a Latin name meaning light, bright and graceful with saintly associations and a clear luminous image. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Mckenna,F,2020,272,1130,1972,39824,Scottish|Gaelic,en|gd|ga,Latin,Mckenna|Mackenzie|Mckenzie|Makenna|Kenzie|Kenna,son of coinneach or born of fire,modern,0.4,"Mckenna is a Scottish and Gaelic name meaning son of coinneach or born of fire, a Scottish surname family with bright unisex energy and modern nicknames. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Paige,F,2020,273,1130,1914,143373,English|French,en|fr,Latin,Paige|Page|Paget|Pagen|Pagie|Paigely,young servant or page,modern,0.4,"Paige is an English and French name meaning young servant or page, an occupational surname name with literary page imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Adelaide,F,2020,274,1128,1880,29340,Germanic,en|de,Latin,Adelaide|Adaline|Ada|Adele|Adela|Adelina,noble kind,classic,0.8,"Adelaide is a Germanic name meaning noble kind, a medieval noble name family with saintly history and vintage refinement. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Charlee,F,2020,275,1128,1914,15083,Germanic|English,en|de,Latin,Charlee|Charlie|Charli|Charleigh|Charley|Charlotte,free person,modern,0.4,"Charlee is a Germanic and English name meaning free person, a playful feminine spelling in the Charles family with friendly vintage energy and modern informality. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Mariana,F,2020,276,1125,1888,39692,Latin|Hebrew,en|la|he,Latin|Hebrew,Mariana|Marianna|Maryana|Marianne|Marian|Marina,of marius or beloved,classic,0.7,"Mariana is a Latin and Hebrew name meaning of marius or beloved, a Romance and Marian name blending Roman family roots with devotional Mary associations. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Myla,F,2020,277,1125,1913,14494,Slavic|Latin,en|ru|la,Latin|Cyrillic,Myla|Mila|Milla|Mylah|Mylie|Milena,dear or gracious,modern,0.4,"Myla is a Slavic and Latin name meaning dear or gracious, a streamlined melodic name related to Mila and Milena, tender, compact, and international. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Mckenzie,F,2020,278,1123,1917,63205,Scottish|Gaelic,en|gd|ga,Latin,Mckenzie|Mackenzie|Mckenna|Makenna|Kenzie|Kenna,son of coinneach or born of fire,modern,0.4,"Mckenzie is a Scottish and Gaelic name meaning son of coinneach or born of fire, a Scottish surname family with bright unisex energy and modern nicknames. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Tessa,F,2020,279,1123,1891,50816,Greek,en|el,Latin|Greek,Tessa|Theresa|Teresa|Tess|Teresia|Tessie,harvester or from thera,classic,0.6,"Tessa is a Greek name meaning harvester or from thera, a lively short form of Theresa with saintly and summery associations. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Miriam,F,2020,280,1121,1880,111851,Hebrew|Latin,en|he|la,Latin|Hebrew,Miriam|Maria|Mary|Mariam|María|Maren,beloved or bitter,timeless,0.9,"Miriam is a Hebrew and Latin name meaning beloved or bitter, one of the most enduring biblical name families in Christian and Jewish traditions. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Oakley,F,2020,281,1120,1884,13742,English,en,Latin,Oakley|Oaklee|Oakleigh|Oaklynn|Oaklyn|Oaklie,oak clearing,modern,0.3,"Oakley is an English name meaning oak clearing, a tree-based place surname with sturdy nature imagery and fashionable endings. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Kailani,F,2020,282,1118,1980,6617,Hawaiian,en,Latin,Kailani|Leilani|Lani|Kaylani|Kalani|Malani,heavenly lei or sky,modern,0.5,"Kailani is a Hawaiian name meaning heavenly lei or sky, a Hawaiian name family rich with flowers, sky, sea, and graceful imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Alayah,F,2020,283,1117,1992,8025,Arabic|Hebrew,en|ar|he,Latin|Arabic|Hebrew,Alayah|Aaliyah|Aliyah|Alia|Alaya|Aleah,ascending or exalted,modern,0.6,"Alayah is an Arabic and Hebrew name meaning ascending or exalted, a spiritual name of elevation with Arabic and Hebrew resonance. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Amira,F,2020,284,1116,1963,16372,Arabic,en|ar,Latin|Arabic,Amira|Amirah|Ameerah|Emira|Mira|Amir,princess or commander,classic,0.6,"Amira is an Arabic name meaning princess or commander, a feminine Arabic title-name with regal clarity and graceful sound. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Adaline,F,2020,285,1106,1880,11795,Germanic,en|de,Latin,Adaline|Adelaide|Ada|Adele|Adela|Adelina,noble kind,classic,0.8,"Adaline is a Germanic name meaning noble kind, a medieval noble name family with saintly history and vintage refinement. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Phoenix,F,2020,286,1103,1968,29977,Greek,en|el,Latin|Greek,Phoenix|Fenix|Fénix|Phoinix|Phoenixe|Fenyx,dark red or mythical reborn bird,modern,0.6,"Phoenix is a Greek name meaning dark red or mythical reborn bird, a mythic nature name centered on renewal, fire, and resilience. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Milani,F,2020,287,1093,1991,5914,Slavic|Hawaiian|Italian,en|ru|it,Latin|Cyrillic,Milani|Milana|Milan|Melanie|Milena|Miliani,gracious or gentle caress,modern,0.3,"Milani is a Slavic, Hawaiian, and Italian name meaning gracious or gentle caress, a multicultural name with soft luxury sound and affectionate meanings. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Annie,F,2020,288,1092,1880,354622,Hebrew,en|he,Latin|Hebrew,Annie|Hannah|Anna|Ana|Annabelle|Annalise,grace or favor,timeless,0.9,"Annie is a Hebrew name meaning grace or favor, a biblical name family with gentle devotion and broad global use. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Lia,F,2020,289,1091,1933,21641,Hebrew,en|he,Latin|Hebrew,Lia|Leah|Leia|Lea|Leya|Léa,weary or delicate,timeless,0.8,"Lia is a Hebrew name meaning weary or delicate, a biblical matriarch name with spare beauty and gentle international forms. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Angelina,F,2020,290,1089,1880,121347,Greek|Latin,en|el|la,Latin|Greek,Angelina|Angel|Ángel|Angelo|Angela|Angelica,messenger,timeless,0.8,"Angelina is a Greek and Latin name meaning messenger, a spiritual name family tied to divine messengers and gentle celestial imagery. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Harley,F,2020,291,1089,1880,66149,English,en,Latin,Harley|Harlie|Harleigh|Harlow|Harlee|Harlea,hare meadow,modern,0.3,"Harley is an English name meaning hare meadow, an English surname-place name with playful energy and modern edge. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Cali,F,2020,292,1081,1959,19960,Greek|English,en|el,Latin|Greek,Cali|Callie|Kallie|Calleigh|Calista|Calixta,beautiful or from california,modern,0.3,"Cali is a Greek and English name meaning beautiful or from california, a sunny short form with Greek beauty roots and place-name brightness. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Maggie,F,2020,293,1079,1880,118052,Greek|Persian,en|el|fa,Latin|Greek,Maggie|Margaret|Margot|Maisie|Megan|Marjorie,pearl,classic,0.9,"Maggie is a Greek and Persian name meaning pearl, a saintly and royal name family with jewel imagery and deep literary history. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Hayden,F,2020,294,1078,1880,131673,English,en,Latin,Hayden|Haiden|Haydon|Haidyn|Haydn|Haydenn,hay valley,modern,0.3,"Hayden is an English name meaning hay valley, a surname-place name with open-field imagery and a soft contemporary ending. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Leia,F,2020,295,1078,1949,12902,Hebrew,en|he,Latin|Hebrew,Leia|Leah|Lia|Lea|Leya|Léa,weary or delicate,timeless,0.8,"Leia is a Hebrew name meaning weary or delicate, a biblical matriarch name with spare beauty and gentle international forms. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Fiona,F,2020,296,1076,1942,29767,Gaelic|Celtic,en|ga,Latin,Fiona|Fionnuala|Finola|Fionna|Fina|Fionn,fair or white,classic,0.6,"Fiona is a Gaelic and Celtic name meaning fair or white, a Gaelic-inspired name popularized by literature and fair imagery. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Briella,F,2020,297,1072,1993,10650,Hebrew|French,en|he|fr,Latin|Hebrew,Briella|Brielle|Gabrielle|Gabriella|Briela,god is my strength,modern,0.5,"Briella is a Hebrew and French name meaning god is my strength, a light modern shortening of Gabrielle with angelic Hebrew roots. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Journey,F,2020,298,1068,1981,17435,English|French,en|fr,Latin,Journey|Journee|Journi|Jurnee|Jourdan|Jourdain,journey or day travel,modern,0.2,"Journey is an English and French name meaning journey or day travel, a word name about movement, growth, and life-path imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Lennon,F,2020,299,1067,1913,12171,Scottish|Gaelic,en|gd|ga,Latin,Lennon|Lennox|Lenox|Lennix|Lennex|Lenno,elm grove or lover,modern,0.4,"Lennon is a Scottish and Gaelic name meaning elm grove or lover, a Scottish surname name with arboreal imagery and stylish x-ending. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Saylor,F,2020,300,1063,1917,8244,English,en,Latin,Saylor|Sailor|Sailer|Sayler,sailor,modern,0.2,"Saylor is an English name meaning sailor, an occupational word name with ocean travel and breezy modern style. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Jayla,F,2020,301,1061,1968,42218,English|Modern English,en,Latin,Jayla|Jaylah|Jaila|Jaylee|Jayda|Jaylin,modern coinage from jay and -la,modern,0.1,"Jayla is an English and Modern English name with modern coinage from jay and -la, a recent melodic name shaped by sound, rhythm, and contemporary spelling. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Kaia,F,2020,302,1060,1955,13371,Hawaiian|Japanese|Welsh,en|ja|cy,Latin|CJK,Kaia|Kai|Kaja|Kaj|Cai|Kye,sea or keeper of the keys,modern,0.4,"Kaia is a Hawaiian, Japanese, and Welsh name meaning sea or keeper of the keys, a short multicultural name with ocean imagery and a clean contemporary sound. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Thea,F,2020,303,1060,1880,15261,Greek,en|el,Latin|Greek,Thea|Theodore|Theo|Theodor|Teodoro|Teddy,gift of god,timeless,0.9,"Thea is a Greek name meaning gift of god, a saintly and philosophical name with antique dignity and affectionate nicknames. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Adriana,F,2020,304,1056,1888,91998,Latin,en|la,Latin,Adriana|Adrian|Adrián|Adriano|Hadrian|Adrianna,from hadria,classic,0.8,"Adriana is a Latin name meaning from hadria, a Roman and papal name with coastal origins and refined European breadth. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Mariah,F,2020,305,1054,1880,111042,Hebrew,en|he,Latin|Hebrew,Mariah|Maria|Moriah|Miryam|Maraiah,beloved or seen by yahweh,classic,0.6,"Mariah is a Hebrew name meaning beloved or seen by yahweh, a biblical place and Mary-family name with musical modern associations. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Juliet,F,2020,306,1031,1880,32472,Latin,en|la,Latin,Juliet|Julia|Juliette|Juliana|Julianna|Giulia,youthful or downy-bearded,classic,0.8,"Juliet is a Latin name meaning youthful or downy-bearded, a Roman-rooted feminine name with Shakespearean romance and classical grace. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Oaklynn,F,2020,307,1028,2008,2800,English,en,Latin,Oaklynn|Oakley|Oaklee|Oakleigh|Oaklyn|Oaklie,oak clearing,modern,0.3,"Oaklynn is an English name meaning oak clearing, a tree-based place surname with sturdy nature imagery and fashionable endings. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Kiara,F,2020,308,1025,1968,51094,Irish|Italian,en|ga|it,Latin,Kiara|Chiara|Ciara|Keira|Kiera|Kiarra,dark-haired or bright,modern,0.5,"Kiara is an Irish and Italian name meaning dark-haired or bright, a name blending Irish Ciara with Italian Chiara for light and dark imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Alexis,F,2020,309,1019,1882,405626,Greek,en|el,Latin|Greek,Alexis|Alexios|Alexei|Alexa|Alejo,defender,timeless,0.7,"Alexis is a Greek name meaning defender, an ancient Greek name borne by saints and scholars, now broadly unisex and international. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Haven,F,2020,310,1018,1899,20310,English,en,Latin,Haven|Havyn|Havenn|Havenly,safe place or harbor,modern,0.3,"Haven is an English name meaning safe place or harbor, a sanctuary word name with peaceful refuge imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Aniyah,F,2020,311,1015,1991,27230,Arabic|Sanskrit|Hebrew,en|ar|sa|he,Latin|Arabic|Devanagari|Hebrew,Aniyah|Anaya|Ania|Aniya,care or protection,modern,0.3,"Aniyah is an Arabic, Sanskrit, and Hebrew name meaning care or protection, a multicultural modern name with protective and graceful associations. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Delaney,F,2020,312,1012,1912,40146,Irish|French,en|ga|fr,Latin,Delaney|Delanie|Delainey|Delany|Lainey|Delaine,dark challenger or from the alder grove,modern,0.3,"Delaney is an Irish and French name meaning dark challenger or from the alder grove, a surname-name with Irish strength and soft French-like rhythm. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Gracelynn,F,2020,313,1011,1995,9098,Latin,en|la,Latin,Gracelynn|Grace|Gracie|Gracelyn|Gratia|Graça,favor or grace,timeless,0.8,"Gracelynn is a Latin name meaning favor or grace, a Christian virtue name with elegance, mercy, and classic simplicity. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Kendall,F,2020,314,1009,1906,95946,English,en,Latin,Kendall|Kendal|Kyndall|Kendyl|Kendell|Kendyll,valley of the river kent,modern,0.3,"Kendall is an English name meaning valley of the river kent, a place surname with polished unisex style and landscape roots. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Winter,F,2020,315,997,1954,11848,English,en,Latin,Winter|Wynter|Winters|Wintry|Winta|Gwyneth,winter season,modern,0.4,"Winter is an English name meaning winter season, a seasonal name with crisp air, quiet beauty, and contemporary style. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Lilith,F,2020,316,995,1913,7503,Akkadian|Hebrew,en|he,Latin|Hebrew,Lilith|Lilit|Lílít|Lilita|Lily|Lila,of the night,timeless,0.7,"Lilith is an Akkadian and Hebrew name meaning of the night, an ancient mythic name with night imagery and powerful folklore associations. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Logan,F,2020,317,992,1880,380188,Scottish|Gaelic,en|gd|ga,Latin,Logan|Lagan|Logen|Logann|Loughan|Loghan,little hollow,modern,0.4,"Logan is a Scottish and Gaelic name meaning little hollow, a Scottish surname name with a landscape feel and a relaxed contemporary sound. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Amiyah,F,2020,318,989,1994,15269,Modern English|Hebrew,en|he,Latin|Hebrew,Amiyah|Amia|Amaya|Amaia|Amiya|Amyah,modern elaboration of amia or amaya,modern,0.2,"Amiyah is a Modern English and Hebrew name meaning modern elaboration of amia or amaya, a contemporary melodic name probably shaped from Amia, Amaya, and biblical-sounding endings. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Evie,F,2020,319,982,1880,16231,English|Germanic,en|de,Latin,Evie|Evelyn|Evelynn|Eveleen|Aveline|Evelina,desired or little bird,classic,0.7,"Evie is an English and Germanic name meaning desired or little bird, a vintage surname-given name with soft vowels and graceful revival appeal. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Alexandria,F,2020,320,975,1902,100977,Greek,en|el,Latin|Greek,Alexandria|Alexandra|Alexia|Alexa|Lexi|Alessandra,defender of men,timeless,0.8,"Alexandria is a Greek name meaning defender of men, a feminine classical form with regal breadth and a cosmopolitan scholarly feel. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Gracelyn,F,2020,321,958,1924,12276,Latin,en|la,Latin,Gracelyn|Grace|Gracie|Gracelynn|Gratia|Graça,favor or grace,timeless,0.8,"Gracelyn is a Latin name meaning favor or grace, a Christian virtue name with elegance, mercy, and classic simplicity. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Gabriela,F,2020,322,957,1903,81543,Hebrew,en|he,Latin|Hebrew,Gabriela|Gabriel|Gabriël|Gavriel|Gabriella|Gabrielle,god is my strength,timeless,0.9,"Gabriela is a Hebrew name meaning god is my strength, an archangelic name with musical softness and major religious weight. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Sutton,F,2020,323,954,1912,9127,English,en,Latin,Sutton|Suttun|Sutten|Suttan|Sutson|Sudton,southern settlement,modern,0.3,"Sutton is an English name meaning southern settlement, an English place-surname name with tailored unisex polish and geographic clarity. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Harlow,F,2020,324,952,1882,10064,English,en,Latin,Harlow|Harlowe|Harlo|Harlie|Arlo|Harlan,army hill or rock hill,modern,0.4,"Harlow is an English name meaning army hill or rock hill, an English surname-name with vintage Hollywood glamour and topographic roots. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Madilyn,F,2020,325,943,1924,19354,Hebrew|Greek|French,en|he|el|fr,Latin|Hebrew|Greek,Madilyn|Madeline|Madeleine|Madelyn|Madelynn|Magdalene,from magdala,classic,0.8,"Madilyn is a Hebrew, Greek, and French name meaning from magdala, a Magdalene-derived name with saintly depth and French literary softness. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Makayla,F,2020,326,942,1971,104634,Hebrew|French,en|he|fr,Latin|Hebrew,Makayla|Michaela|Mikayla|Michelle|Micaela|Michela,who is like god,classic,0.7,"Makayla is a Hebrew and French name meaning who is like god, a feminine Michael family name with archangelic roots and polished international forms. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Evelynn,F,2020,327,937,1914,11056,English|Germanic,en|de,Latin,Evelynn|Evelyn|Eveleen|Aveline|Evelina|Evie,desired or little bird,classic,0.7,"Evelynn is an English and Germanic name meaning desired or little bird, a vintage surname-given name with soft vowels and graceful revival appeal. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Gia,F,2020,328,933,1957,16929,Italian|Hebrew,en|it|he,Latin|Hebrew,Gia|Gianna|Giovanna|Giana|Gianina|Gioia,god is gracious,classic,0.5,"Gia is an Italian and Hebrew name meaning god is gracious, a short Italian form in the John family, bright, chic, and affectionate. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Nina,F,2020,329,933,1880,129114,Spanish|Slavic,en|es|ru,Latin|Cyrillic,Nina|Nína|Ninette|Antonina|Janina|Nino,little girl or grace,classic,0.5,"Nina is a Spanish and Slavic name meaning little girl or grace, a small international name with affectionate warmth and many cultural sources. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Amina,F,2020,330,930,1943,14372,Arabic,en|ar,Latin|Arabic,Amina|Aaminah|Ameenah|Aminah|Amena|Amine,trustworthy or faithful,timeless,0.8,"Amina is an Arabic name meaning trustworthy or faithful, an Arabic name borne by the Prophet Muhammad’s mother and rich in virtue. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Giselle,F,2020,331,930,1949,45888,Germanic|French,en|de|fr,Latin,Giselle|Gisela|Gisèle|Gisselle|Gisella|Gisel,pledge or hostage,classic,0.6,"Giselle is a Germanic and French name meaning pledge or hostage, a medieval Germanic name made graceful by French ballet and romance. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Brynn,F,2020,332,926,1943,26184,Welsh,en|cy,Latin,Brynn|Bryn|Brynna|Brin|Brynlee|Bryony,hill,modern,0.4,"Brynn is a Welsh name meaning hill, a compact Welsh nature name with quiet strength and landscape imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Blair,F,2020,333,922,1881,31264,Scottish|Gaelic,en|gd|ga,Latin,Blair|Blaire|Blayre|Blaer|Blairey,plain or field,modern,0.4,"Blair is a Scottish and Gaelic name meaning plain or field, a Scottish surname-name with airy open-land imagery and tailored style. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Amari,F,2020,334,921,1974,37640,Hebrew|Arabic|Yoruba,en|he|ar|yo,Latin|Hebrew|Arabic,Amari|Amare|Amariah|Omari|Amarion|Amarie,promised by god or flourishing,modern,0.4,"Amari is a Hebrew, Arabic, and Yoruba name meaning promised by god or flourishing, a multicultural name with spiritual overtones and smooth contemporary rhythm. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Octavia,F,2020,335,917,1880,18425,Latin|Roman,en|la,Latin,Octavia|Octavie|Ottavia|Octavian|Octavio|Tavia,eighth,classic,0.8,"Octavia is a Latin and Roman name meaning eighth, a Roman family name with imperial history and elegant antique grandeur. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Michelle,F,2020,336,916,1915,815880,Hebrew|French,en|he|fr,Latin|Hebrew,Michelle|Michaela|Makayla|Mikayla|Micaela|Michela,who is like god,classic,0.7,"Michelle is a Hebrew and French name meaning who is like god, a feminine Michael family name with archangelic roots and polished international forms. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Talia,F,2020,337,912,1960,28492,Hebrew|Greek,en|he|el,Latin|Hebrew|Greek,Talia|Taliah|Thalia|Talya|Tahlia|Natalia,dew of god or blooming,classic,0.6,"Talia is a Hebrew and Greek name meaning dew of god or blooming, a graceful name with Hebrew freshness and Greek muse-like associations. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Demi,F,2020,338,910,1964,10970,Greek,en|el,Latin|Greek,Demi|Demetria|Demetra|Demeter|Dimitra,half or follower of demeter,modern,0.4,"Demi is a Greek name meaning half or follower of demeter, a short Greek-rooted name with mythic harvest-goddess echoes. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Alaya,F,2020,339,905,1979,6945,Arabic|Hebrew,en|ar|he,Latin|Arabic|Hebrew,Alaya|Aaliyah|Aliyah|Alia|Alayah|Aleah,ascending or exalted,modern,0.6,"Alaya is an Arabic and Hebrew name meaning ascending or exalted, a spiritual name of elevation with Arabic and Hebrew resonance. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Kaylani,F,2020,340,905,1987,5283,Hawaiian,en,Latin,Kaylani|Leilani|Lani|Kailani|Kalani|Malani,heavenly lei or sky,modern,0.5,"Kaylani is a Hawaiian name meaning heavenly lei or sky, a Hawaiian name family rich with flowers, sky, sea, and graceful imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Izabella,F,2020,341,904,1987,27657,Hebrew|Spanish|Italian,en|he|es|it,Latin|Hebrew,Izabella|Isabella|Isabelle|Isabel|Bella|Isobel,my god is an oath,timeless,0.8,"Izabella is a Hebrew, Spanish, and Italian name meaning my god is an oath, a royal Elizabeth form with romantic Romance-language elegance. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
